time,cov,vul_count,llm_time,in_token_1,in_token_2,in_token_3,in_token_4,out_token_1,out_token_2,out_token_3,out_token_4,model,temperature,mode,num_candi,candi_percentage,contract
310.19500064849854,99.62%,1,154.33019375801086,2461,3493,4282,0,590,472,277,0,llama,0.0,sel,10,0.5,HoloToken
63.376378297805786,99.79%,2,43.97521209716797,578,1118,0,0,304,288,0,0,llama,0.0,sel,10,0.5,Crowdsale
1478.8252787590027,87.78%,0,123.68896842002869,3222,4415,5541,0,421,385,461,0,llama,0.0,sel,10,0.5,USMT
579.454020023346,79.60%,1,433.9373128414154,2460,3801,4695,0,819,471,521,0,llama,0.2,sel,10,0.5,HoloToken
133.09177422523499,99.79%,2,112.3947958946228,578,0,0,0,422,0,0,0,llama,0.2,sel,10,0.5,Crowdsale
1406.6995565891266,87.03%,0,196.16399669647217,3223,4427,5631,0,459,460,459,0,llama,0.2,sel,10,0.5,USMT
395.7832612991333,99.62%,1,200.0567741394043,2465,3540,4346,0,553,490,196,0,llama,0.4,sel,10,0.5,HoloToken
97.99531149864197,99.79%,2,76.90645551681519,578,0,0,0,411,0,0,0,llama,0.4,sel,10,0.5,Crowdsale
1544.6428833007812,87.78%,0,157.46726083755493,3231,4426,5598,0,432,436,439,0,llama,0.4,sel,10,0.5,USMT
364.6942505836487,96.56%,1,82.98192644119263,2465,3597,4418,0,667,449,286,0,llama,0.6,sel,10,0.5,HoloToken
143.46789169311523,99.79%,2,124.83127617835999,578,1115,0,0,301,307,0,0,llama,0.6,sel,10,0.5,Crowdsale
1959.8161036968231,90.03%,0,167.27920389175415,3230,4560,5917,0,546,618,659,0,llama,0.6,sel,10,0.5,USMT
599.5829999446869,96.09%,1,261.5519926548004,2463,3463,4142,0,545,307,304,0,llama,0.8,sel,10,0.5,HoloToken
144.22438502311707,99.79%,2,102.60418033599854,578,1156,0,0,332,271,0,0,llama,0.8,sel,10,0.5,Crowdsale
2459.3677186965942,87.03%,0,453.6419930458069,3226,4589,6258,0,581,795,858,0,llama,0.8,sel,10,0.5,USMT
334.47575068473816,96.09%,1,212.21257948875427,2461,3334,4169,0,431,505,196,0,llama,1.0,sel,10,0.5,HoloToken
200.4838263988495,99.79%,2,182.1140627861023,578,1115,0,0,301,239,0,0,llama,1.0,sel,10,0.5,Crowdsale
2170.6180317401886,87.03%,0,197.52105140686035,3229,4548,5979,0,547,647,745,0,llama,1.0,sel,10,0.5,USMT
